Tiempo_s              Voltaje_Original      Presion_mmHg          Voltaje_Filtrado
34.12500000          0.07500000           10.37325000          -0.00006987         
34.13281250          0.07481300           10.34738603          -0.00005690         
34.14062500          0.07468800           10.33009728          -0.00004734         
34.14843750          0.07456200           10.31267022          -0.00004771         
34.15625000          0.07431200           10.27809272          -0.00006018         
34.16406250          0.07412500           10.25222875          -0.00008200         
34.17187500          0.07393700           10.22622647          -0.00010695         
34.17968750          0.07368800           10.19178728          -0.00012806         
34.18750000          0.07356300           10.17449853          -0.00014045         
34.19531250          0.07343700           10.15707147          -0.00014313         
34.20312500          0.07318700           10.12249397          -0.00013905         
34.21093750          0.07300000           10.09663000          -0.00013338         
34.21875000          0.07293800           10.08805478          -0.00013095         
34.22656250          0.07275000           10.06205250          -0.00013390         
34.23437500          0.07250000           10.02747500          -0.00014060         
34.24218750          0.07237500           10.01018625          -0.00014618         
34.25000000          0.07218700           9.98418397           -0.00014454         
34.25781250          0.07200000           9.95832000           -0.00013088         
34.26562500          0.07187500           9.94103125           -0.00010370         
34.27343750          0.07187500           9.94103125           -0.00006547         
34.28125000          0.07162500           9.90645375           -0.00002185         
34.28906250          0.07156300           9.89787853           0.00002031          
34.29687500          0.07137500           9.87187625           0.00005518          
34.30468750          0.07131200           9.86316272           0.00007962          
34.31250000          0.07106200           9.82858522           0.00009370          
34.32031250          0.07087500           9.80272125           0.00010007          
34.32812500          0.07081200           9.79400772           0.00010249          
34.33593750          0.07068800           9.77685728           0.00010425          
34.34375000          0.07050000           9.75085500           0.00010709          
34.35156250          0.07037500           9.73356625           0.00011093          
34.35937500          0.07012500           9.69898875           0.00011425          
34.36718750          0.06993700           9.67298647           0.00011506          
34.37500000          0.06981300           9.65583603           0.00011172          
34.38281250          0.06968700           9.63840897           0.00010356          
34.39062500          0.06943700           9.60383147           0.00009101          
34.39843750          0.06937500           9.59525625           0.00007538          
34.40625000          0.06925000           9.57796750           0.00005856          
34.41406250          0.06893800           9.53481478           0.00004268          
34.42187500          0.06875000           9.50881250           0.00002992          
34.42968750          0.06862500           9.49152375           0.00002232          
34.43750000          0.06843800           9.46565978           0.00002166          
34.44531250          0.06831300           9.44837103           0.00002906          
34.45312500          0.06818700           9.43094397           0.00004469          
34.46093750          0.06812500           9.42236875           0.00006734          
34.46875000          0.06793700           9.39636647           0.00009433          
34.47656250          0.06781300           9.37921603           0.00012173          
34.48437500          0.06762500           9.35321375           0.00014492          
34.49218750          0.06743800           9.32734978           0.00015951          
34.50000000          0.06737500           9.31863625           0.00016230          
34.50781250          0.06725000           9.30134750           0.00015208          
34.51562500          0.06706200           9.27534522           0.00013004          
34.52343750          0.06681200           9.24076772           0.00009971          
34.53125000          0.06668800           9.22361728           0.00006624          
34.53906250          0.06650000           9.19761500           0.00003530          
34.54687500          0.06625000           9.16303750           0.00001176          
34.55468750          0.06612500           9.14574875           -0.00000155         
34.56250000          0.06600000           9.12846000           -0.00000461         
34.57031250          0.06581200           9.10245772           -0.00000023         
34.57812500          0.06568700           9.08516897           0.00000674          
34.58593750          0.06556300           9.06801853           0.00001100          
34.59375000          0.06543800           9.05072978           0.00000851          
34.60156250          0.06518700           9.01601397           -0.00000191         
34.60937500          0.06506200           8.99872522           -0.00001803         
34.61718750          0.06493800           8.98157478           -0.00003474         
34.62500000          0.06468700           8.94685897           -0.00004583         
34.63281250          0.06456200           8.92957022           -0.00004621         
34.64062500          0.06450000           8.92099500           -0.00003411         
34.64843750          0.06431300           8.89513103           -0.00001204         
34.65625000          0.06425000           8.88641750           0.00001371          
34.66406250          0.06406300           8.86055353           0.00003507          
34.67187500          0.06400000           8.85184000           0.00004503          
34.67968750          0.06375000           8.81726250           0.00004023          
34.68750000          0.06356200           8.79126022           0.00002222          
34.69531250          0.06350000           8.78268500           -0.00000297         
34.70312500          0.06325000           8.74810750           -0.00002710         
34.71093750          0.06318800           8.73953228           -0.00004263         
34.71875000          0.06306200           8.72210522           -0.00004544         
34.72656250          0.06281200           8.68752772           -0.00003595         
34.73437500          0.06268700           8.67023897           -0.00001848         
34.74218750          0.06256200           8.65295022           0.00000106          
34.75000000          0.06250000           8.64437500           0.00001797          
34.75781250          0.06231200           8.61837272           0.00003080          
34.76562500          0.06225000           8.60979750           0.00004181          
34.77343750          0.06212500           8.59250875           0.00005552          
34.78125000          0.06193700           8.56650647           0.00007604          
34.78906250          0.06187500           8.55793125           0.00010444          
34.79687500          0.06175000           8.54064250           0.00013739          
34.80468750          0.06162500           8.52335375           0.00016785          
34.81250000          0.06143700           8.49735147           0.00018753          
34.82031250          0.06137500           8.48877625           0.00019024          
34.82812500          0.06131200           8.48006272           0.00017466          
34.83593750          0.06106200           8.44548522           0.00014517          
34.84375000          0.06087500           8.41962125           0.00011045          
34.85156250          0.06075000           8.40233250           0.00008017          
34.85937500          0.06050000           8.36775500           0.00006128          
34.86718750          0.06043800           8.35917978           0.00005532          
34.87500000          0.06025000           8.33317750           0.00005791          
34.88281250          0.06012500           8.31588875           0.00006080          
34.89062500          0.06006200           8.30717522           0.00005543          
34.89843750          0.05987500           8.28131125           0.00003671          
34.90625000          0.05975000           8.26402250           0.00000531          
34.91406250          0.05943700           8.22073147           -0.00003245         
34.92187500          0.05937500           8.21215625           -0.00006702         
34.92968750          0.05918800           8.18629228           -0.00008944         
34.93750000          0.05900000           8.16029000           -0.00009494         
34.94531250          0.05893800           8.15171478           -0.00008472         
34.95312500          0.05887500           8.14300125           -0.00006547         
34.96093750          0.05875000           8.12571250           -0.00004659         
34.96875000          0.05856200           8.09971022           -0.00003650         
34.97656250          0.05843700           8.08242147           -0.00003948         
34.98437500          0.05831200           8.06513272           -0.00005430         
34.99218750          0.05812500           8.03926875           -0.00007516         
35.00000000          0.05800000           8.02198000           -0.00009437         
35.00781250          0.05793700           8.01326647           -0.00010571         
35.01562500          0.05768700           7.97868897           -0.00010694         
35.02343750          0.05762500           7.97011375           -0.00010053         
35.03125000          0.05750000           7.95282500           -0.00009235         
35.03906250          0.05743800           7.94424978           -0.00008900         
35.04687500          0.05718700           7.90953397           -0.00009488         
35.05468750          0.05706200           7.89224522           -0.00011032         
35.06250000          0.05700000           7.88367000           -0.00013141         
35.07031250          0.05675000           7.84909250           -0.00015165         
35.07812500          0.05668700           7.84037897           -0.00016455         
35.08593750          0.05656200           7.82309022           -0.00016625         
35.09375000          0.05643700           7.80580147           -0.00015688         
35.10156250          0.05631200           7.78851272           -0.00014031         
35.10937500          0.05618800           7.77136228           -0.00012246         
35.11718750          0.05612500           7.76264875           -0.00010875         
35.12500000          0.05593800           7.73678478           -0.00010194         
35.13281250          0.05587500           7.72807125           -0.00010112         
35.14062500          0.05575000           7.71078250           -0.00010226         
35.14843750          0.05562500           7.69349375           -0.00010004         
35.15625000          0.05550000           7.67620500           -0.00009020         
35.16406250          0.05543700           7.66749147           -0.00007141         
35.17187500          0.05525000           7.64162750           -0.00004592         
35.17968750          0.05525000           7.64162750           -0.00001884         
35.18750000          0.05512500           7.62433875           0.00000382          
35.19531250          0.05500000           7.60705000           0.00001737          
35.20312500          0.05487500           7.58976125           0.00002016          
35.21093750          0.05475000           7.57247250           0.00001406          
35.21875000          0.05468800           7.56389728           0.00000361          
35.22656250          0.05450000           7.53789500           -0.00000576         
35.23437500          0.05437500           7.52060625           -0.00000986         
35.24218750          0.05431200           7.51189272           -0.00000709         
35.25000000          0.05412500           7.48602875           0.00000131          
35.25781250          0.05406200           7.47731522           0.00001225          
35.26562500          0.05393700           7.46002647           0.00002259          
35.27343750          0.05387500           7.45145125           0.00003094          
35.28125000          0.05368800           7.42558728           0.00003852          
35.28906250          0.05362500           7.41687375           0.00004886          
35.29687500          0.05356200           7.40816022           0.00006617          
35.30468750          0.05343800           7.39100978           0.00009313          
35.31250000          0.05337500           7.38229625           0.00012910          
35.32031250          0.05331200           7.37358272           0.00016943          
35.32812500          0.05312500           7.34771875           0.00020643          
35.33593750          0.05306300           7.33914353           0.00023170          
35.34375000          0.05306300           7.33914353           0.00023909          
35.35156250          0.05293700           7.32171647           0.00022707          
35.35937500          0.05268700           7.28713897           0.00019958          
35.36718750          0.05262500           7.27856375           0.00016496          
35.37500000          0.05250000           7.26127500           0.00013320          
35.38281250          0.05225000           7.22669750           0.00011249          
35.39062500          0.05212500           7.20940875           0.00010641          
35.39843750          0.05206200           7.20069522           0.00011270          
35.40625000          0.05206200           7.20069522           0.00012423          
35.41406250          0.05187500           7.17483125           0.00013181          
35.42187500          0.05175000           7.15754250           0.00012768          
35.42968750          0.05168800           7.14896728           0.00010854          
35.43750000          0.05143700           7.11425147           0.00007687          
35.44531250          0.05131200           7.09696272           0.00004005          
35.45312500          0.05118700           7.07967397           0.00000776          
35.46093750          0.05100000           7.05381000           -0.00001156         
35.46875000          0.05093700           7.04509647           -0.00001360         
35.47656250          0.05093700           7.04509647           0.00000041          
35.48437500          0.05081300           7.02794603           0.00002436          
35.49218750          0.05062500           7.00194375           0.00004960          
35.50000000          0.05050000           6.98465500           0.00006799          
35.50781250          0.05050000           6.98465500           0.00007457          
35.51562500          0.05031300           6.95879103           0.00006881          
35.52343750          0.05025000           6.95007750           0.00005416          
35.53125000          0.05012500           6.93278875           0.00003631          
35.53906250          0.05000000           6.91550000           0.00002073          
35.54687500          0.04981200           6.88949772           0.00001073          
35.55468750          0.04975000           6.88092250           0.00000655          
35.56250000          0.04962500           6.86363375           0.00000576          
35.57031250          0.04943700           6.83763147           0.00000461          
35.57812500          0.04943700           6.83763147           -0.00000028         
35.58593750          0.04931200           6.82034272           -0.00001062         
35.59375000          0.04906300           6.78590353           -0.00002610         
35.60156250          0.04906300           6.78590353           -0.00004474         
35.60937500          0.04893700           6.76847647           -0.00006395         
35.61718750          0.04868700           6.73389897           -0.00008149         
35.62500000          0.04862500           6.72532375           -0.00009613         
35.63281250          0.04850000           6.70803500           -0.00010765         
35.64062500          0.04843700           6.69932147           -0.00011638         
35.64843750          0.04825000           6.67345750           -0.00012262         
35.65625000          0.04812500           6.65616875           -0.00012624         
35.66406250          0.04806200           6.64745522           -0.00012673         
35.67187500          0.04793800           6.63030478           -0.00012361         
35.67968750          0.04781200           6.61287772           -0.00011697         
35.68750000          0.04775000           6.60430250           -0.00010789         
35.69531250          0.04762500           6.58701375           -0.00009832         
35.70312500          0.04750000           6.56972500           -0.00009063         
35.71093750          0.04743700           6.56101147           -0.00008680         
35.71875000          0.04731300           6.54386103           -0.00008771         
35.72656250          0.04712500           6.51785875           -0.00009279         
35.73437500          0.04706200           6.50914522           -0.00010014         
35.74218750          0.04700000           6.50057000           -0.00010711         
35.75000000          0.04681300           6.47470603           -0.00011106         
35.75781250          0.04675000           6.46599250           -0.00011003         
35.76562500          0.04662500           6.44870375           -0.00010308         
35.77343750          0.04643700           6.42270147           -0.00009028         
35.78125000          0.04643700           6.42270147           -0.00007244         
35.78906250          0.04631200           6.40541272           -0.00005075         
35.79687500          0.04631200           6.40541272           -0.00002654         
35.80468750          0.04612500           6.37954875           -0.00000124         
35.81250000          0.04606200           6.37083522           0.00002362          
35.82031250          0.04600000           6.36226000           0.00004649          
35.82812500          0.04587500           6.34497125           0.00006599          
35.83593750          0.04575000           6.32768250           0.00008134          
35.84375000          0.04568700           6.31896897           0.00009279          
35.85156250          0.04562500           6.31039375           0.00010173          
35.85937500          0.04543700           6.28439147           0.00011052          
35.86718750          0.04537500           6.27581625           0.00012170          
35.87500000          0.04531300           6.26724103           0.00013703          
35.88281250          0.04518700           6.24981397           0.00015660          
35.89062500          0.04506200           6.23252522           0.00017847          
35.89843750          0.04500000           6.22395000           0.00019905          
35.90625000          0.04487500           6.20666125           0.00021427          
35.91406250          0.04481300           6.19808603           0.00022099          
35.92187500          0.04468700           6.18065897           0.00021834          
35.92968750          0.04456200           6.16337022           0.00020821          
35.93750000          0.04443700           6.14608147           0.00019475          
35.94531250          0.04425000           6.12021750           0.00018295          
35.95312500          0.04418700           6.11150397           0.00017687          
35.96093750          0.04406300           6.09435353           0.00017812          
35.96875000          0.04400000           6.08564000           0.00018529          
35.97656250          0.04387500           6.06835125           0.00019455          
35.98437500          0.04368800           6.04248728           0.00020121          
35.99218750          0.04362500           6.03377375           0.00020168          
36.00000000          0.04350000           6.01648500           0.00019493          
36.00781250          0.04343800           6.00790978           0.00018299          
36.01562500          0.04325000           5.98190750           0.00017012          
36.02343750          0.04312500           5.96461875           0.00016110          
36.03125000          0.04306300           5.95604353           0.00015923          
36.03906250          0.04287500           5.93004125           0.00016494          
36.04687500          0.04275000           5.91275250           0.00017546          
36.05468750          0.04275000           5.91275250           0.00018582          
36.06250000          0.04256200           5.88675022           0.00019062          
36.07031250          0.04250000           5.87817500           0.00018599          
36.07812500          0.04237500           5.86088625           0.00017083          
36.08593750          0.04225000           5.84359750           0.00014708          
36.09375000          0.04200000           5.80902000           0.00011876          
36.10156250          0.04187500           5.79173125           0.00009041          
36.10937500          0.04181300           5.78315603           0.00006554          
36.11718750          0.04162500           5.75715375           0.00004568          
36.12500000          0.04156300           5.74857853           0.00003040          
36.13281250          0.04143700           5.73115147           0.00001810          
36.14062500          0.04125000           5.70528750           0.00000713          
36.14843750          0.04112500           5.68799875           -0.00000332         
36.15625000          0.04100000           5.67071000           -0.00001296         
36.16406250          0.04093700           5.66199647           -0.00002087         
36.17187500          0.04075000           5.63613250           -0.00002634         
36.17968750          0.04068700           5.62741897           -0.00002965         
36.18750000          0.04056300           5.61026853           -0.00003228         
36.19531250          0.04043700           5.59284147           -0.00003655         
36.20312500          0.04031300           5.57569103           -0.00004457         
36.21093750          0.04025000           5.56697750           -0.00005728         
36.21875000          0.04000000           5.53240000           -0.00007377         
36.22656250          0.03993700           5.52368647           -0.00009150         
36.23437500          0.03981200           5.50639772           -0.00010709         
36.24218750          0.03968700           5.48910897           -0.00011767         
36.25000000          0.03956200           5.47182022           -0.00012194         
36.25781250          0.03950000           5.46324500           -0.00012073         
36.26562500          0.03937500           5.44595625           -0.00011670         
36.27343750          0.03925000           5.42866750           -0.00011333         
36.28125000          0.03912500           5.41137875           -0.00011364         
36.28906250          0.03900000           5.39409000           -0.00011909         
36.29687500          0.03893700           5.38537647           -0.00012908         
36.30468750          0.03875000           5.35951250           -0.00014121         
36.31250000          0.03868800           5.35093728           -0.00015208         
36.32031250          0.03862500           5.34222375           -0.00015832         
36.32812500          0.03843700           5.31622147           -0.00015753         
36.33593750          0.03831200           5.29893272           -0.00014878         
36.34375000          0.03831200           5.29893272           -0.00013278         
36.35156250          0.03812500           5.27306875           -0.00011157         
36.35937500          0.03806300           5.26449353           -0.00008817         
36.36718750          0.03806300           5.26449353           -0.00006602         
36.37500000          0.03793700           5.24706647           -0.00004842         
36.38281250          0.03787500           5.23849125           -0.00003801         
36.39062500          0.03768700           5.21248897           -0.00003617         
36.39843750          0.03762500           5.20391375           -0.00004255         
36.40625000          0.03750000           5.18662500           -0.00005496         
36.41406250          0.03737500           5.16933625           -0.00006972         
36.42187500          0.03731200           5.16062272           -0.00008251         
36.42968750          0.03712500           5.13475875           -0.00008969         
36.43750000          0.03706300           5.12618353           -0.00008944         
36.44531250          0.03700000           5.11747000           -0.00008255         
36.45312500          0.03693700           5.10875647           -0.00007218         
36.46093750          0.03675000           5.08289250           -0.00006283         
36.46875000          0.03668700           5.07417897           -0.00005858         
36.47656250          0.03656200           5.05689022           -0.00006149         
36.48437500          0.03650000           5.04831500           -0.00007066         
36.49218750          0.03637500           5.03102625           -0.00008238         
36.50000000          0.03631200           5.02231272           -0.00009159         
36.50781250          0.03618800           5.00516228           -0.00009380         
36.51562500          0.03606300           4.98787353           -0.00008703         
36.52343750          0.03600000           4.97916000           -0.00007265         
36.53125000          0.03593700           4.97044647           -0.00005496         
36.53906250          0.03581300           4.95329603           -0.00003951         
36.54687500          0.03575000           4.94458250           -0.00003090         
36.55468750          0.03568700           4.93586897           -0.00003092         
36.56250000          0.03556200           4.91858022           -0.00003786         
36.57031250          0.03550000           4.91000500           -0.00004727         
36.57812500          0.03537500           4.89271625           -0.00005377         
36.58593750          0.03525000           4.87542750           -0.00005329         
36.59375000          0.03518800           4.86685228           -0.00004464         
36.60156250          0.03506200           4.84942522           -0.00002984         
36.60937500          0.03506200           4.84942522           -0.00001305         
36.61718750          0.03500000           4.84085000           0.00000124          
36.62500000          0.03487500           4.82356125           0.00001020          
36.63281250          0.03481200           4.81484772           0.00001364          
36.64062500          0.03468700           4.79755897           0.00001380          
36.64843750          0.03462500           4.78898375           0.00001402          
36.65625000          0.03456200           4.78027022           0.00001693          
36.66406250          0.03443700           4.76298147           0.00002305          
36.67187500          0.03431200           4.74569272           0.00003047          
36.67968750          0.03431200           4.74569272           0.00003581          
36.68750000          0.03425000           4.73711750           0.00003591          
36.69531250          0.03412500           4.71982875           0.00002961          
36.70312500          0.03400000           4.70254000           0.00001861          
36.71093750          0.03393700           4.69382647           0.00000704          
36.71875000          0.03381200           4.67653772           -0.00000012         
36.72656250          0.03368700           4.65924897           0.00000084          
36.73437500          0.03368700           4.65924897           0.00001063          
36.74218750          0.03362500           4.65067375           0.00002641          
36.75000000          0.03356200           4.64196022           0.00004268          
36.75781250          0.03343800           4.62480978           0.00005333          
36.76562500          0.03337500           4.61609625           0.00005394          
36.77343750          0.03325000           4.59880750           0.00004353          
36.78125000          0.03325000           4.59880750           0.00002493          
36.78906250          0.03306200           4.57280522           0.00000376          
36.79687500          0.03293800           4.55565478           -0.00001358         
36.80468750          0.03287500           4.54694125           -0.00002214         
36.81250000          0.03281200           4.53822772           -0.00001993         
36.82031250          0.03281200           4.53822772           -0.00000828         
36.82812500          0.03268700           4.52093897           0.00000907          
36.83593750          0.03256200           4.50365022           0.00002760          
36.84375000          0.03256200           4.50365022           0.00004370          
36.85156250          0.03243700           4.48636147           0.00005570          
36.85937500          0.03243700           4.48636147           0.00006403          
36.86718750          0.03237500           4.47778625           0.00007039          
36.87500000          0.03225000           4.46049750           0.00007660          
36.88281250          0.03212500           4.44320875           0.00008355          
36.89062500          0.03218700           4.45178397           0.00009072          
36.89843750          0.03206300           4.43463353           0.00009651          
36.90625000          0.03193700           4.41720647           0.00009895          
36.91406250          0.03187500           4.40863125           0.00009670          
36.92187500          0.03181200           4.39991772           0.00008961          
36.92968750          0.03168800           4.38276728           0.00007883          
36.93750000          0.03162500           4.37405375           0.00006631          
36.94531250          0.03156200           4.36534022           0.00005409          
36.95312500          0.03143700           4.34805147           0.00004361          
36.96093750          0.03137500           4.33947625           0.00003537          
36.96875000          0.03125000           4.32218750           0.00002911          
36.97656250          0.03118700           4.31347397           0.00002422          
36.98437500          0.03106200           4.29618522           0.00002030          
36.99218750          0.03106200           4.29618522           0.00001741          
37.00000000          0.03100000           4.28761000           0.00001605          
37.00781250          0.03081300           4.26174603           0.00001671          
37.01562500          0.03081300           4.26174603           0.00001944          
37.02343750          0.03075000           4.25303250           0.00002349          
37.03125000          0.03062500           4.23574375           0.00002736          
37.03906250          0.03056200           4.22703022           0.00002930          
37.04687500          0.03050000           4.21845500           0.00002802          
37.05468750          0.03043700           4.20974147           0.00002341          
37.06250000          0.03037500           4.20116625           0.00001678          
37.07031250          0.03018800           4.17530228           0.00001056          
37.07812500          0.03018800           4.17530228           0.00000753          
37.08593750          0.03006200           4.15787522           0.00000966          
37.09375000          0.03006200           4.15787522           0.00001721          
37.10156250          0.03000000           4.14930000           0.00002837          
37.10937500          0.02987500           4.13201125           0.00003973          
37.11718750          0.02981200           4.12329772           0.00004736          
37.12500000          0.02975000           4.11472250           0.00004830          
37.13281250          0.02968700           4.10600897           0.00004175          
37.14062500          0.02956200           4.08872022           0.00002959          
37.14843750          0.02950000           4.08014500           0.00001579          
37.15625000          0.02943700           4.07143147           0.00000504          
37.16406250          0.02931300           4.05428103           0.00000095          
37.17187500          0.02925000           4.04556750           0.00000450          
37.17968750          0.02918800           4.03699228           0.00001347          
37.18750000          0.02912500           4.02827875           0.00002310          
37.19531250          0.02906200           4.01956522           0.00002778          
37.20312500          0.02893700           4.00227647           0.00002321          
37.21093750          0.02887500           3.99370125           0.00000825          
37.21875000          0.02881200           3.98498772           -0.00001444         
37.22656250          0.02868700           3.96769897           -0.00003910         
37.23437500          0.02862500           3.95912375           -0.00005888         
37.24218750          0.02843700           3.93312147           -0.00006831         
37.25000000          0.02843700           3.93312147           -0.00006534         
37.25781250          0.02837500           3.92454625           -0.00005213         
37.26562500          0.02831200           3.91583272           -0.00003425         
37.27343750          0.02825000           3.90725750           -0.00001860         
37.28125000          0.02818700           3.89854397           -0.00001075         
37.28906250          0.02812500           3.88996875           -0.00001293         
37.29687500          0.02800000           3.87268000           -0.00002327         
37.30468750          0.02793700           3.86396647           -0.00003665         
37.31250000          0.02787500           3.85539125           -0.00004685         
37.32031250          0.02775000           3.83810250           -0.00004900         
37.32812500          0.02768800           3.82952728           -0.00004141         
37.33593750          0.02762500           3.82081375           -0.00002599         
37.34375000          0.02762500           3.82081375           -0.00000721         
37.35156250          0.02756200           3.81210022           0.00000998          
37.35937500          0.02743700           3.79481147           0.00002239          
37.36718750          0.02743700           3.79481147           0.00002987          
37.37500000          0.02731200           3.77752272           0.00003527          
37.38281250          0.02725000           3.76894750           0.00004299          
37.39062500          0.02718800           3.76037228           0.00005678          
37.39843750          0.02718800           3.76037228           0.00007782          
37.40625000          0.02712500           3.75165875           0.00010383          
37.41406250          0.02706300           3.74308353           0.00012963          
37.42187500          0.02700000           3.73437000           0.00014901          
37.42968750          0.02693700           3.72565647           0.00015704          
37.43750000          0.02687500           3.71708125           0.00015196          
37.44531250          0.02675000           3.69979250           0.00013585          
37.45312500          0.02662500           3.68250375           0.00011386          
37.46093750          0.02662500           3.68250375           0.00009231          
37.46875000          0.02656300           3.67392853           0.00007645          
37.47656250          0.02643800           3.65663978           0.00006877          
37.48437500          0.02625000           3.63063750           0.00006845          
37.49218750          0.02625000           3.63063750           0.00007212          
37.50000000          0.02625000           3.63063750           0.00007550          
37.50781250          0.02612500           3.61334875           0.00007515          
37.51562500          0.02606200           3.60463522           0.00006980          
37.52343750          0.02600000           3.59606000           0.00006052          
37.53125000          0.02587500           3.57877125           0.00005003          
37.53906250          0.02581200           3.57005772           0.00004129          
37.54687500          0.02575000           3.56148250           0.00003619          
37.55468750          0.02562500           3.54419375           0.00003477          
37.56250000          0.02556200           3.53548022           0.00003533          
37.57031250          0.02556200           3.53548022           0.00003525          
37.57812500          0.02550000           3.52690500           0.00003216          
37.58593750          0.02537500           3.50961625           0.00002493          
37.59375000          0.02525000           3.49232750           0.00001411          
37.60156250          0.02518700           3.48361397           0.00000162          
37.60937500          0.02512500           3.47503875           -0.00001009         
37.61718750          0.02506200           3.46632522           -0.00001904         
37.62500000          0.02500000           3.45775000           -0.00002451         
37.63281250          0.02487500           3.44046125           -0.00002719         
37.64062500          0.02487500           3.44046125           -0.00002883         
37.64843750          0.02475000           3.42317250           -0.00003137         
37.65625000          0.02468800           3.41459728           -0.00003616         
37.66406250          0.02456300           3.39730853           -0.00004328         
37.67187500          0.02456300           3.39730853           -0.00005155         
37.67968750          0.02450000           3.38859500           -0.00005899         
37.68750000          0.02437500           3.37130625           -0.00006363         
37.69531250          0.02431200           3.36259272           -0.00006431         
37.70312500          0.02425000           3.35401750           -0.00006125         
37.71093750          0.02425000           3.35401750           -0.00005601         
37.71875000          0.02412500           3.33672875           -0.00005099         
37.72656250          0.02406200           3.32801522           -0.00004855         
37.73437500          0.02400000           3.31944000           -0.00005016         
37.74218750          0.02393700           3.31072647           -0.00005582         
37.75000000          0.02387500           3.30215125           -0.00006396         
37.75781250          0.02381200           3.29343772           -0.00007200         
37.76562500          0.02368800           3.27628728           -0.00007719         
37.77343750          0.02368800           3.27628728           -0.00007756         
37.78125000          0.02362500           3.26757375           -0.00007261         
37.78906250          0.02356200           3.25886022           -0.00006349         
37.79687500          0.02343700           3.24157147           -0.00005250         
37.80468750          0.02343700           3.24157147           -0.00004235         
37.81250000          0.02337500           3.23299625           -0.00003514         
37.82031250          0.02337500           3.23299625           -0.00003170         
37.82812500          0.02331300           3.22442103           -0.00003141         
37.83593750          0.02318700           3.20699397           -0.00003251         
37.84375000          0.02312500           3.19841875           -0.00003294         
37.85156250          0.02306200           3.18970522           -0.00003114         
37.85937500          0.02306200           3.18970522           -0.00002664         
37.86718750          0.02300000           3.18113000           -0.00002020         
37.87500000          0.02287500           3.16384125           -0.00001335         
37.88281250          0.02287500           3.16384125           -0.00000773         
37.89062500          0.02287500           3.16384125           -0.00000430         
37.89843750          0.02275000           3.14655250           -0.00000301         
37.90625000          0.02268800           3.13797728           -0.00000279         
37.91406250          0.02268800           3.13797728           -0.00000218         
37.92187500          0.02256200           3.12055022           0.00000000          
37.92968750          0.02250000           3.11197500           0.00000398          
37.93750000          0.02250000           3.11197500           0.00000878          
37.94531250          0.02243700           3.10326147           0.00001255          
37.95312500          0.02243700           3.10326147           0.00001328          
37.96093750          0.02231200           3.08597272           0.00000961          
37.96875000          0.02225000           3.07739750           0.00000155          
37.97656250          0.02218700           3.06868397           -0.00000939         
37.98437500          0.02212500           3.06010875           -0.00002056         
37.99218750          0.02206200           3.05139522           -0.00002899         
38.00000000          0.02200000           3.04282000           -0.00003243         
38.00781250          0.02193700           3.03410647           -0.00003011         
38.01562500          0.02193700           3.03410647           -0.00002300         
38.02343750          0.02193700           3.03410647           -0.00001355         
38.03125000          0.02181200           3.01681772           -0.00000490         
38.03906250          0.02175000           3.00824250           0.00000017          
38.04687500          0.02168700           2.99952897           0.00000014          
38.05468750          0.02168700           2.99952897           -0.00000474         
38.06250000          0.02162500           2.99095375           -0.00001252         
38.07031250          0.02156300           2.98237853           -0.00002019         
38.07812500          0.02150000           2.97366500           -0.00002464         
38.08593750          0.02150000           2.97366500           -0.00002370         
38.09375000          0.02137500           2.95637625           -0.00001692         
38.10156250          0.02137500           2.95637625           -0.00000575         
38.10937500          0.02131200           2.94766272           0.00000680          
38.11718750          0.02131200           2.94766272           0.00001707          
38.12500000          0.02125000           2.93908750           0.00002185          
38.13281250          0.02118700           2.93037397           0.00001943          
38.14062500          0.02118700           2.93037397           0.00001015          
38.14843750          0.02106200           2.91308522           -0.00000367         
38.15625000          0.02112500           2.92179875           -0.00001847         
38.16406250          0.02087500           2.88722125           -0.00003047         
38.17187500          0.02087500           2.88722125           -0.00003690         
38.17968750          0.02087500           2.88722125           -0.00003675         
38.18750000          0.02087500           2.88722125           -0.00003090         
38.19531250          0.02081300           2.87864603           -0.00002170         
38.20312500          0.02075000           2.86993250           -0.00001201         
38.21093750          0.02068700           2.86121897           -0.00000415         
38.21875000          0.02068700           2.86121897           0.00000083          
38.22656250          0.02062500           2.85264375           0.00000327          
38.23437500          0.02062500           2.85264375           0.00000448          
38.24218750          0.02056200           2.84393022           0.00000599          
38.25000000          0.02050000           2.83535500           0.00000870          
38.25781250          0.02043700           2.82664147           0.00001241          
38.26562500          0.02043700           2.82664147           0.00001594          
38.27343750          0.02043700           2.82664147           0.00001768          
38.28125000          0.02037500           2.81806625           0.00001639          
38.28906250          0.02025000           2.80077750           0.00001186          
38.29687500          0.02025000           2.80077750           0.00000513          
38.30468750          0.02018800           2.79220228           -0.00000186         
